,transcript_count,gc_content,Gtex_lung,gene_disease_ass_count,oncodb_expression,HPA_lung_match_symbol,mf,bp,cc,biogrid,kegg,reactome,ucsc_tfbs,up_tissue,orth_count,gene_length
GPNMB,0.6621499097792184,-0.6293376179056981,0.056047056240026046,0.45350817623300355,0.295518507997821,0.7853624794080603,0.4167439811536466,0.9182531057416741,0.23331045624869204,-0.5134055758527092,-9.597136073510122e-14,-0.5504335731796552,-1.0541151745735502,0.17387586460912777,0.9390349251169602,-0.23591137917381144
MAPK4,-0.5246054131274545,3.1761925283178454,-0.10206187959838788,-1.5743802941206694e-13,-3.0370325280298394,-0.11295701394479402,0.704600149008946,-0.45017766436693535,-0.2811237165107833,-0.2914547974475182,-0.688489133089405,-0.6228257003494067,1.4507204739189046,-0.34183248708131486,-0.029529760137752742,-0.5290746416421054
MAP9,0.014828824557396869,-1.667561655083753,-0.09862551440883667,-1.5743802941206694e-13,-0.5232528561422829,-0.10211378886254044,-1.02253685812285,-0.26772022835245407,0.23331045624869204,-0.2766580788871721,-9.597136073510122e-14,-3.0271086501016057e-13,-0.8571056291865032,-0.08397831123609355,0.6197278860219999,-0.27272067180146076
UHMK1,-0.5246054131274545,-1.0774268478817988,-0.043995525625755184,-0.7056331791145428,0.5413926668514362,-0.04914880480691718,0.9924563168642452,-0.26772022835245407,1.004961715387905,-0.5060072165725361,-9.597136073510122e-14,-0.4780414460099038,-0.4912307591819874,-0.34183248708131486,0.67294572587116,-0.2874474378724109
IKBIP,-0.6324922606644247,-0.7378087859690765,-0.08221751341972233,-1.5743802941206694e-13,0.322963536524913,-0.08334666852787077,-1.02253685812285,-0.7238638183886572,-0.2811237165107833,0.6259417532939381,-9.597136073510122e-14,0.8974089702153741,-0.6600960837994563,0.17387586460912777,-0.029529760137752742,-0.2925697912883936
MARVELD2,-0.3088317180535139,-0.43693042693613293,-0.08976740026047565,-0.5273037398303049,-0.20544381076056722,-0.09961150615125115,-1.02253685812285,-0.45017766436693535,1.776612974527118,-0.15088597112423052,-0.688489133089405,-3.0271086501016057e-13,-0.800817187647347,-0.08397831123609355,0.662302157901328,-0.31482763648879447
IGIP,-0.8482659557383652,-1.4415800549517137,-0.06480605436468789,-1.5743802941206694e-13,-1.3181208702784901,-0.10336493021818507,-6.954159706452982e-14,4.213423686728846e-14,-1.0527749756499962,-0.6021858872147856,-9.597136073510122e-14,-3.0271086501016057e-13,1.1974224869927013,-0.8575408387717575,-1.1045301250907857,-0.5079296887017246
OTULINL,-0.6324922606644247,-0.49503998125580057,7.536859706878401e-15,-0.7056331791145428,-2.484355364069635,-0.06875001937868326,-1.02253685812285,-0.7238638183886572,-0.5383408028905209,2.623498758940657,-9.597136073510122e-14,-3.0271086501016057e-13,-0.9133940707256596,-0.08397831123609355,0.17269803128905545,-0.27214135802227224
GCLC,0.5542630622422482,-0.8398233368858266,-0.07825969255490928,1.61264953158055,2.089792021619582,-0.07709096174964755,0.704600149008946,2.3779125938575243,-0.5383408028905209,-0.45421870161132494,0.08195041137555283,0.17348769851785947,-0.09721166840789339,0.9474383921447918,1.0241834688756162,0.3776124031857322
TMEM263,0.014828824557396869,-1.0838834650284281,-0.0540764417487393,-1.5743802941206694e-13,0.5230534136549516,-0.05874088853352612,-6.954159706452982e-14,4.213423686728846e-14,-1.0527749756499962,-0.010317144800942875,-9.597136073510122e-14,-3.0271086501016057e-13,-0.35050965533409667,-0.8575408387717575,0.9816091969962882,-0.358497223869992
NADK2,0.23060251963133738,-1.3795965303440691,-0.07525560998629995,-0.7056331791145428,0.5586132351274127,-0.08751713971335293,-0.4468245224122514,-0.5414063823741759,-0.7955578892702586,-0.37283674952942153,-0.3032693608569261,-0.5504335731796552,-0.37865387610367485,-0.34183248708131486,1.0028963329359522,-0.15550110211250012
PPTC7,-0.740379108201395,-0.5066618921197336,-0.03505982228901999,-0.25980958090394807,0.20330735835806013,-0.062077265481911836,-0.15896835455695207,-0.6326351003814166,-0.7955578892702586,-0.03991058192163501,-9.597136073510122e-14,-3.0271086501016057e-13,0.4093843054445132,-0.5996866629265362,0.15141089534939142,-0.15258166556737904
CMPK1,-0.20094487051654364,-0.5092445389783858,0.10205976171910583,-1.5743802941206694e-13,0.017006209149388544,0.14561219955509905,0.9924563168642452,0.005965925669267827,0.23331045624869204,-0.05470730048198108,0.08195041137555283,-0.6228257003494067,0.18423053928788805,0.6895842162995705,1.0241834688756162,-0.06871075093038895
DUSP28,-0.41671856559048415,0.8285665338032872,-0.09660399352051972,-1.5743802941206694e-13,0.35208048040381795,-0.11879567360446902,-0.15896835455695207,-0.6326351003814166,5.345839168034648e-14,-0.14348761184405748,-9.597136073510122e-14,-3.0271086501016057e-13,-1.785864914582582,-0.8575408387717575,-0.37012393517237707,-0.49461309433011486
CREB3L2,-0.3088317180535139,-0.38786013662174784,-0.03391483663739746,-0.7056331791145428,0.6939231365761088,-0.054153370229495755,0.9924563168642452,0.2796520796909897,0.4905275426284297,-0.46901542017167097,6.245466767095216,-0.5504335731796552,1.1974224869927013,1.205292567990013,0.9496784930867922,0.4346138300379917
DUSP15,0.12271567209436712,0.9292897612907105,-0.10429981435872743,-1.5743802941206694e-13,-0.5948555194820954,-0.1212979563157583,0.12888781329834725,-0.17649151034521343,-0.7955578892702586,-0.2988531567276912,-9.597136073510122e-14,-3.0271086501016057e-13,-0.800817187647347,-0.34183248708131486,-0.12532187186624083,-0.35874114546122926
FAM172A,0.014828824557396869,-1.3253609463123794,-0.07761781010073643,-1.5743802941206694e-13,-0.3292654162976934,-0.08459780988351542,-0.7346806902675507,-0.26772022835245407,-0.5383408028905209,-0.43942198305097885,-9.597136073510122e-14,-3.0271086501016057e-13,2.323191317775827,0.17387586460912777,0.83259924541864,3.231075780426853
TMTC4,0.23060251963133738,-0.2587277936891539,-0.09067920950464814,-0.7056331791145428,1.069582896966248,-0.10503311869237793,-0.4468245224122514,-0.3589489463596947,-0.7955578892702586,-0.22486956392596086,-9.597136073510122e-14,-3.0271086501016057e-13,0.9159802792969197,-0.08397831123609355,0.9816091969962882,0.010502785823914508
UST,-0.6324922606644247,-0.6784079082200841,-0.08261908743917654,-0.25980958090394807,-0.6095002856259173,-0.10253083598108864,-1.02253685812285,-0.45017766436693535,-0.7955578892702586,-0.3580400309690755,-0.688489133089405,-0.4780414460099038,2.182470213927936,-0.34183248708131486,0.83259924541864,1.9808709096396775
FAM219B,1.0936972999270995,0.5457667027809067,-0.04219798219251957,-1.5743802941206694e-13,-0.17667632505287684,-0.05165108751820646,-1.02253685812285,4.213423686728846e-14,5.345839168034648e-14,-0.46161706089149795,-9.597136073510122e-14,-3.0271086501016057e-13,-0.4349423176428311,0.17387586460912777,0.83259924541864,-0.48173860784262273
DPP8,0.7700367573161887,-0.7352261391104251,-0.08122130094838402,-1.5743802941206694e-13,-0.14146537308142929,-0.07625686751255113,-0.15896835455695207,-0.5414063823741759,-0.7955578892702586,-0.2766580788871721,-9.597136073510122e-14,-3.0271086501016057e-13,0.578249630061982,0.17387586460912777,0.09819305550023139,0.03926266594073389
SRD5A1,-0.5246054131274545,-0.32329396515545084,-0.09951022649208105,0.09684929766452774,1.6304807816927085,-0.11504224953753509,0.704600149008946,2.651598747879246,0.23331045624869204,-0.5873891686544396,-0.49587924697316554,-0.4780414460099038,-1.166692057651863,0.17387586460912777,0.9177477891772962,-0.22205358377164403
GPR180,-0.8482659557383652,-1.3059910948724904,-0.09929036017373734,-0.7056331791145428,0.5796644769682913,-0.11295701394479402,-6.954159706452982e-14,-0.6326351003814166,-1.0527749756499962,-0.476413779451844,-9.597136073510122e-14,-3.0271086501016057e-13,-0.40679809687325297,-0.5996866629265362,0.9177477891772962,-0.2842154767885171
MTRR,1.7410183851489212,-0.8863109803415603,-0.05485210649785474,1.2559906530120741,-0.5045545074595995,-0.06791592514158684,3.29530565970664,-0.17649151034521343,-0.5383408028905209,-0.4986088572923631,-9.597136073510122e-14,0.3906640800271139,-0.6882403045690344,-0.08397831123609355,0.9177477891772962,-0.11625259357247814
LRTOMT,-0.3088317180535139,0.2862106934863932,-0.09714341554472888,-0.5273037398303049,-0.3801203103376348,-0.09043646954319041,-0.4468245224122514,-0.17649151034521343,-0.5383408028905209,-0.5947875279346125,-0.11065947474068663,-0.4780414460099038,0.775259175449029,-0.5996866629265362,-2.509481097108611,-0.3021513362941826
NIPAL3,-0.20094487051654364,-0.21611412052139722,-0.08762881418571827,-0.6164684594724239,-0.7585381353930031,-0.06457954819320112,-0.7346806902675507,-0.6326351003814166,-0.7955578892702586,-0.46161706089149795,-9.597136073510122e-14,-0.6952178275191582,-1.2511247199605973,0.17387586460912777,0.9603220610566242,-0.09845393996188358
XKR6,-0.5246054131274545,-0.07019457300756668,-0.10433118165063163,-1.5743802941206694e-13,-9.107652922808393e-16,-0.12213205055285474,-6.954159706452982e-14,-0.5414063823741759,-0.5383408028905209,-0.5725924500940934,-9.597136073510122e-14,-3.0271086501016057e-13,2.1543259931583583,-0.8575408387717575,0.7155199977504879,1.7966186376588247
SCML1,-0.20094487051654364,-1.0038214124102203,-0.04404413243580225,-1.5743802941206694e-13,-9.107652922808393e-16,-0.10461607157382971,-0.7346806902675507,-0.6326351003814166,-1.0527749756499962,-0.20267448608544175,-9.597136073510122e-14,-3.0271086501016057e-13,0.8596918377577635,-0.34183248708131486,-1.274827212608098,-0.4005736983584211
ZC2HC1A,-0.5246054131274545,-1.535846665292507,-0.08278762133195652,-1.5743802941206694e-13,-0.3614100304683632,-0.07000116073432791,-0.7346806902675507,4.213423686728846e-14,5.345839168034648e-14,-0.3432433124087294,-9.597136073510122e-14,-3.0271086501016057e-13,-0.9696825122648158,-0.5996866629265362,0.9496784930867922,-0.12511761890400766
TBCCD1,-0.3088317180535139,-0.766217901414248,-0.08550185740383198,-1.5743802941206694e-13,0.6562467202358451,-0.10002855326979936,-1.02253685812285,-0.3589489463596947,-0.7955578892702586,-0.42462526449063276,-9.597136073510122e-14,-3.0271086501016057e-13,-0.12535588917747154,-0.34183248708131486,0.9496784930867922,-0.34769607090801663
TC2N,-0.3088317180535139,-1.5242247544285739,-0.05868250483726407,-1.5743802941206694e-13,0.5888635189118403,-0.06916706649723148,-6.954159706452982e-14,4.213423686728846e-14,-1.0527749756499962,-0.48381213873201706,-9.597136073510122e-14,-3.0271086501016057e-13,0.04350943543999733,0.4317300404543491,0.9283913571471282,-0.10149533730262329
PSMG3,-0.6324922606644247,1.4290319284398487,-0.060321735435907166,-1.5743802941206694e-13,1.657946532965054,-0.06624773666739397,-0.15896835455695207,-0.6326351003814166,-1.0527749756499962,0.03407301088009533,-9.597136073510122e-14,-3.0271086501016057e-13,-1.3355573822693316,-0.5996866629265362,0.9603220610566242,-0.5062679728614207
SLC25A43,-0.5246054131274545,-0.18512235821757533,-0.06855264002696,-1.5743802941206694e-13,0.32632202117071063,-0.08001029157948505,-6.954159706452982e-14,-0.7238638183886572,-0.7955578892702586,-0.5503973722535743,-9.597136073510122e-14,-3.0271086501016057e-13,0.09979787697915361,-0.34183248708131486,0.8645299493281361,-0.11394296100545023
PRELID3B,-0.5246054131274545,-0.7946270168594185,-0.02141516387800621,-1.5743802941206694e-13,0.8393447811464297,-0.025377119049668957,-1.02253685812285,-0.7238638183886572,-1.0527749756499962,-0.5577957315337474,-9.597136073510122e-14,-3.0271086501016057e-13,-1.1385478368822848,-0.34183248708131486,0.7155199977504879,-0.460601277451968
SPAST,1.0936972999270995,-0.8604845117550411,-0.09062499246932931,-0.25980958090394807,0.8878758518717904,-0.09669217632141364,1.2803124847195446,1.191939259763396,4.348783838324494,-0.2766580788871721,-9.597136073510122e-14,-0.26086506450064934,-0.40679809687325297,0.17387586460912777,0.821955677448808,0.18287150278167666
FARP1,3.5750947932774158,-0.2768063216997162,-0.08604307379158958,0.18601401730664668,-0.6400292359178366,-0.002022480410968935,-0.15896835455695207,-0.26772022835245407,1.004961715387905,0.2930155856861515,-9.597136073510122e-14,-0.18847293733089787,1.6758742400755295,0.4317300404543491,0.35363868677619964,1.8486501620896247
SMIM12,-0.3088317180535139,0.1648262911297543,-0.08204943379619511,-1.5743802941206694e-13,-0.06619807993007634,-0.03330101430208503,-1.02253685812285,4.213423686728846e-14,-1.0527749756499962,-0.3210482345682103,-9.597136073510122e-14,-3.0271086501016057e-13,0.6063938508315602,0.4317300404543491,0.704876429780656,0.5863864176356569
ADRA1D,-0.740379108201395,0.6606944879909153,-0.09652851668417095,-0.7056331791145428,-0.5507068583950678,-0.12088090919721009,-0.15896835455695207,0.09719464367650846,-0.5383408028905209,-0.48381213873201706,0.2745602974917923,-0.18847293733089787,-0.40679809687325297,-0.34183248708131486,0.67294572587116,-0.31582619050292204
STARD3NL,-0.20094487051654364,-1.0683875838765173,-0.00533562227211173,-1.5743802941206694e-13,-0.4704590456749308,0.015076451449507868,-0.4468245224122514,-0.6326351003814166,1.004961715387905,-0.2322679232061339,-9.597136073510122e-14,-0.4780414460099038,-0.6600960837994563,1.205292567990013,0.9496784930867922,-0.1346534286114397
CYP51A1,-0.41671856559048415,-1.076135524452473,-0.08639127117384258,-1.5743802941206694e-13,-0.8605713726097013,0.10098815787044008,0.9924563168642452,-0.26772022835245407,-0.2811237165107833,0.2264303521645942,-0.49587924697316554,0.10109557134810801,-0.6038076422602999,-0.34183248708131486,0.9709656290264562,-0.15454066084700338
PRXL2C,-0.5246054131274545,-0.4188518989255697,7.536859706878401e-15,-1.5743802941206694e-13,-0.9799421942536216,-0.08209552717222612,-1.02253685812285,-0.5414063823741759,5.345839168034648e-14,-0.6021858872147856,-9.597136073510122e-14,-3.0271086501016057e-13,-1.616999589965113,-0.8575408387717575,0.9071042212074641,-0.41428666531579134
MFSD13A,-0.41671856559048415,0.8776368241176731,-0.07346079216858098,-1.5743802941206694e-13,-0.49425129752780256,-0.09085351666173865,-1.02253685812285,4.213423686728846e-14,-1.0527749756499962,-0.5503973722535743,-9.597136073510122e-14,-3.0271086501016057e-13,-0.0409232268687371,-0.5996866629265362,1.0028963329359522,-0.4149726947911462
GDPGP1,-0.5246054131274545,0.313328485502238,-0.10435911920967737,-1.5743802941206694e-13,0.3651434826551607,-0.11087177835205295,0.12888781329834725,-0.6326351003814166,-1.0527749756499962,-0.5060072165725361,-9.597136073510122e-14,-3.0271086501016057e-13,-0.09721166840789339,-0.8575408387717575,0.4494307985046877,-0.4427721336424688
TSPAN13,-0.740379108201395,-0.9883255312583094,0.2305377817316691,-1.5743802941206694e-13,-1.254566640698398,0.6573290140137583,-1.02253685812285,-0.7238638183886572,-0.2811237165107833,-0.5947875279346125,-9.597136073510122e-14,-3.0271086501016057e-13,-0.2379327722557841,0.17387586460912777,0.6197278860219999,-0.2996358948845482
ANKRD10,0.23060251963133738,-0.8604845117550411,0.08676996720916287,-1.5743802941206694e-13,0.3368092490791677,0.05094250364465433,-1.02253685812285,4.213423686728846e-14,-1.0527749756499962,-0.46161706089149795,-9.597136073510122e-14,-3.0271086501016057e-13,-0.35050965533409667,-0.34183248708131486,0.1301237594097274,-0.2558214790585536
CRYL1,0.33848936716830763,-0.2768063216997162,-0.045634756224398276,-0.5273037398303049,-0.716023204554066,-0.039139673961760026,0.704600149008946,-0.6326351003814166,-0.7955578892702586,-0.2174712046457878,-0.49587924697316554,-0.6228257003494067,-0.01277900609915896,-0.08397831123609355,0.9709656290264562,0.3972633363797847
DESI2,-0.5246054131274545,-0.8204534854459367,-0.034521740359106524,-0.5273037398303049,0.12718904132682318,-0.025377119049668957,0.4167439811536466,-0.45017766436693535,-1.0527749756499962,-0.476413779451844,-9.597136073510122e-14,-3.0271086501016057e-13,-1.025970953803972,-0.5996866629265362,0.77938140556948,-0.10793639182123245
RAP2C,-0.41671856559048415,-1.1484496364947252,-0.04079383593218819,-1.5743802941206694e-13,0.31390179988519157,-0.0641625010746529,0.12888781329834725,-0.0852627923379728,1.004961715387905,-0.24706464176647996,-0.688489133089405,-0.6228257003494067,1.0848456039143886,-0.34183248708131486,0.07690591956056736,-0.4088289197118574
CEP20,0.014828824557396869,-0.6409595287696311,7.536859706878401e-15,-1.5743802941206694e-13,-9.107652922808393e-16,-0.08001029157948505,-0.7346806902675507,-0.5414063823741759,0.4905275426284297,-0.24706464176647996,-9.597136073510122e-14,-3.0271086501016057e-13,-0.9133940707256596,-0.34183248708131486,0.9177477891772962,-0.35965585142836903
LIPA,-0.09305802297957338,-0.6758252613614318,0.007844545827938334,0.18601401730664668,-1.070014604749488,0.5901844279274958,-0.7346806902675507,0.2796520796909897,0.23331045624869204,-0.46901542017167097,-0.3032693608569261,-0.40564931884015226,-0.40679809687325297,-0.34183248708131486,-0.5510645906595213,0.9977754263567652
OLR1,0.23060251963133738,-1.0180259701328056,0.03559767155705045,0.6318376155172415,-3.5138412431052215,0.29866849206229373,-0.15896835455695207,-0.0852627923379728,1.5193958881473804,-0.5503973722535743,-0.3032693608569261,-0.4780414460099038,-1.025970953803972,0.17387586460912777,-1.1790351008796098,-0.4287923774446828
GFOD1,-0.3088317180535139,-0.2186967673800495,-0.07223040389743651,-1.5743802941206694e-13,-1.1290185157863069,-0.1067013071665708,-0.4468245224122514,4.213423686728846e-14,-1.0527749756499962,-0.2100728453656148,-9.597136073510122e-14,-0.40564931884015226,1.1692782662231231,-0.5996866629265362,-0.040173328107584755,0.4553852780417905
CHSY1,-0.3088317180535139,-0.42143454578422196,-0.023107771113850505,-0.6164684594724239,-0.30051891140478076,-0.06666478378594219,-0.15896835455695207,-0.0852627923379728,-0.023906630131045624,-0.254463001046653,-0.49587924697316554,-0.11608081016114641,0.8315476169881854,-0.8575408387717575,0.8858170852678001,0.047495019644991754
ZBED3,-0.6324922606644247,-0.3891514600510735,-0.09456091755615854,-1.5743802941206694e-13,-1.1441880427900457,-0.10169674174399222,0.12888781329834725,0.37088079769823035,-0.023906630131045624,-0.5651940908139205,-9.597136073510122e-14,-3.0271086501016057e-13,-1.3074131614997535,-0.34183248708131486,-1.349332188396922,-0.41830374902148015
MAK16,-0.41671856559048415,-0.8695237757603227,-0.08485477356671484,-1.5743802941206694e-13,0.26122301541066584,-0.09919445903270294,-0.7346806902675507,-0.6326351003814166,-0.2811237165107833,0.5223647233715155,-9.597136073510122e-14,-3.0271086501016057e-13,-0.9696825122648158,0.17387586460912777,0.9496784930867922,-0.41169499840889534
ERMP1,2.2804526228337725,-0.7920443700007662,-0.07711811392268256,-1.5743802941206694e-13,0.7442149437438045,-0.09669217632141364,-0.4468245224122514,-0.5414063823741759,-0.2811237165107833,0.47057620841030434,-9.597136073510122e-14,-3.0271086501016057e-13,0.015365214670419184,0.4317300404543491,0.8645299493281361,0.4544172142265676
FNDC3B,0.33848936716830763,-0.8914762740588639,-0.02815447537756825,-0.25980958090394807,0.40611020498432415,-0.031215778709343955,-1.02253685812285,4.213423686728846e-14,-1.0527749756499962,0.10805660368182567,-9.597136073510122e-14,-3.0271086501016057e-13,1.9854606685408893,1.4631467438352344,0.8432428133884721,2.2257910548910753
FAM241A,-0.8482659557383652,-1.209141837673045,7.536859706878401e-15,-1.5743802941206694e-13,-1.3481411296207853,-0.10169674174399222,-6.954159706452982e-14,4.213423686728846e-14,-0.5383408028905209,-0.04730894120180804,-9.597136073510122e-14,-3.0271086501016057e-13,-0.800817187647347,-0.8575408387717575,0.800668541509144,-0.15464737654316968
TUSC1,-0.8482659557383652,2.0320799699350625,-0.0586952243763418,-1.5743802941206694e-13,-0.5810960980079456,-0.10503311869237793,-6.954159706452982e-14,4.213423686728846e-14,5.345839168034648e-14,-0.5577957315337474,-9.597136073510122e-14,-3.0271086501016057e-13,-1.1385478368822848,-0.08397831123609355,-0.9023023336639776,-0.5230223371595307
FAM199X,-0.740379108201395,-1.2414249234061936,-0.0692640256768076,-1.5743802941206694e-13,0.41003784688260064,-0.08876828106899756,-1.02253685812285,4.213423686728846e-14,5.345839168034648e-14,-0.4912104980121901,-9.597136073510122e-14,-3.0271086501016057e-13,8.838970856681911e-14,0.4317300404543491,0.9496784930867922,-0.3097891311197996
SLC50A1,0.6621499097792184,1.1656019488573572,-0.0006614187956705311,-1.5743802941206694e-13,1.4516629515588888,-0.05498746446659218,-0.4468245224122514,-0.5414063823741759,-0.023906630131045624,-0.5799908093742665,-9.597136073510122e-14,-0.6228257003494067,0.12794209774873175,-0.08397831123609355,0.6090843180521679,-0.507487580817607
ZNF280B,-0.6324922606644247,-0.6603293802095209,-0.10656832825381761,-1.5743802941206694e-13,1.106957549641396,-0.12213205055285474,-0.15896835455695207,-0.5414063823741759,-1.0527749756499962,-0.5947875279346125,-9.597136073510122e-14,-3.0271086501016057e-13,-1.4199900445780662,-0.08397831123609355,-1.6686392274918822,-0.3457370756283923
TMEM14A,-0.8482659557383652,-0.6383768819109797,-0.05129108982534174,-1.5743802941206694e-13,1.2241843318511478,-0.04748061633272432,-1.02253685812285,-0.3589489463596947,-0.5383408028905209,-0.3358449531285564,-9.597136073510122e-14,-3.0271086501016057e-13,-1.025970953803972,0.17387586460912777,0.10883662347006338,-0.416306640993225
CD70,-0.6324922606644247,0.21131393458548803,-0.10566005095308546,-0.5273037398303049,0.06713136801442031,-0.12046386207866187,0.12888781329834725,0.005965925669267827,-0.023906630131045624,0.6703319089749763,-0.688489133089405,-0.5504335731796552,-1.6451438107346912,-0.5996866629265362,-1.1045301250907857,-0.3748018577342583
IFT74,0.23060251963133738,-1.1936459565211333,-0.08698729514694765,-0.7056331791145428,-9.107652922808393e-16,-0.0900194224246422,-0.4468245224122514,0.462109515705471,0.4905275426284297,0.25602378928528635,-9.597136073510122e-14,-0.6228257003494067,0.2968074223662006,0.6895842162995705,0.9283913571471282,0.37354196163196024
GPD1L,-0.20094487051654364,-0.2806802919876942,-0.023745110875495582,0.09684929766452774,-1.5410591088648307,0.00882074467128465,0.9924563168642452,0.2796520796909897,-0.2811237165107833,-0.1878777675250957,-0.688489133089405,-0.4780414460099038,-0.9696825122648158,-0.34183248708131486,0.3217079828667036,-0.053892514262724796
TMEM65,-0.8482659557383652,-1.3938010880666543,-0.0898186872591141,-0.7056331791145428,0.6102264669137849,-0.10795244852221543,-1.02253685812285,-0.6326351003814166,-0.023906630131045624,-0.23966628248630692,-9.597136073510122e-14,-3.0271086501016057e-13,-0.01277900609915896,-0.8575408387717575,0.9071042212074641,-0.027274570618957696
CA5B,0.12271567209436712,-0.6409595287696311,-0.0959021929519057,-1.5743802941206694e-13,-0.7626399668162135,-0.09794331767705829,-0.4468245224122514,-0.6326351003814166,-0.5383408028905209,-0.5799908093742665,-0.49587924697316554,-0.6952178275191582,-0.35050965533409667,-0.5996866629265362,-1.1790351008796098,0.22479552627558244
TMEM268,-0.5246054131274545,0.12996055853795443,-0.08155382604141623,-1.5743802941206694e-13,0.13127601601094374,-0.10086264750689579,-6.954159706452982e-14,4.213423686728846e-14,-1.0527749756499962,-0.42462526449063276,-9.597136073510122e-14,-3.0271086501016057e-13,-0.5756634214907218,-0.08397831123609355,0.9071042212074641,-0.2658298868490078
CREBL2,-0.740379108201395,-0.7752571654195296,-0.022432499869598613,-1.5743802941206694e-13,-0.7371604141292166,0.013825310093863206,0.4167439811536466,0.5533382337127116,-0.7955578892702586,-0.5503973722535743,-9.597136073510122e-14,-3.0271086501016057e-13,-0.4349423176428311,-0.34183248708131486,0.9496784930867922,-0.28057952056913654
TENT2,0.8779236048531589,-1.3434394743229425,7.536859706878401e-15,-1.5743802941206694e-13,0.0023309719477267892,-0.04789766345127254,0.704600149008946,0.1884233616837491,-0.7955578892702586,-0.3062515160078642,-9.597136073510122e-14,-3.0271086501016057e-13,-0.09721166840789339,0.17387586460912777,1.0135399009057842,0.04600862244838964
C3orf33,-0.41671856559048415,-0.7713831951315516,-0.09707052804312093,-1.5743802941206694e-13,0.2865141659771699,-0.10920358987786008,-1.02253685812285,-0.6326351003814166,-0.7955578892702586,-0.3876334680897676,-9.597136073510122e-14,-3.0271086501016057e-13,-1.3918458238084879,-0.08397831123609355,1.0135399009057842,-0.20145745441154703
GOLPH3,-0.6324922606644247,-0.7197302579585133,0.09776169318396338,-1.5743802941206694e-13,0.38658520900449655,0.09014493278818649,-0.4468245224122514,1.0094818237489147,1.776612974527118,0.026674651599922296,-9.597136073510122e-14,-3.0271086501016057e-13,-0.1816443307166278,0.17387586460912777,0.5984407500823359,-0.15616426393867644
FAM107B,2.1725657752968024,-0.4485523378000668,-0.029046660190020803,-1.5743802941206694e-13,-1.6666295390740322,0.14978267074058121,-6.954159706452982e-14,4.213423686728846e-14,5.345839168034648e-14,-0.4912104980121901,-9.597136073510122e-14,-3.0271086501016057e-13,1.2537109285318575,0.17387586460912777,0.77938140556948,1.419698798799433
AHI1,6.164379134164702,-1.3292349166003574,-0.08558612435022196,0.8101670548014793,-0.17952526795535184,-0.11045473123350473,-0.7346806902675507,1.3743966957778773,1.004961715387905,-0.2766580788871721,-9.597136073510122e-14,-0.6228257003494067,0.6626822923707165,0.17387586460912777,0.9496784930867922,1.1047884019623913
ZNF562,-0.09305802297957338,-0.46146557209332545,-0.09327340492647748,-1.5743802941206694e-13,0.28406940131108327,-0.0987774119141547,-0.15896835455695207,-0.5414063823741759,-1.0527749756499962,-0.46901542017167097,-0.688489133089405,-0.6228257003494067,-1.3637016030389097,-0.08397831123609355,-2.594629640867267,-0.28048804997242255
FOXC1,-0.8482659557383652,1.2392073843289357,-0.09510629050757907,1.7018142512226688,0.42479270773997674,-0.11295701394479402,3.5831618275619395,4.5674018260313,-0.023906630131045624,-0.0029187855207698406,-9.597136073510122e-14,-3.0271086501016057e-13,1.2255667077622794,-0.34183248708131486,0.034331647681239315,-0.5039126049960357
PWWP3A,0.8779236048531589,0.8169446229393541,7.536859706878401e-15,-1.5743802941206694e-13,0.032966241682041236,-0.09043646954319041,-0.7346806902675507,-0.6326351003814166,-0.5383408028905209,-0.41722690521045974,-9.597136073510122e-14,-3.0271086501016057e-13,-0.997826733034394,0.4317300404543491,0.07690591956056736,-0.35345871850099714
ZNF800,-0.20094487051654364,-1.144575666206748,-0.07843049779395313,-1.5743802941206694e-13,-0.15935327179400272,-0.08001029157948505,-0.7346806902675507,4.213423686728846e-14,-1.0527749756499962,-0.3284465938483833,-9.597136073510122e-14,-3.0271086501016057e-13,0.578249630061982,-0.08397831123609355,0.3004208469270396,0.11467255038168117
CIPC,-0.09305802297957338,-0.4769614532452373,-0.061509195262664275,-1.5743802941206694e-13,-0.29303152223928736,-0.07625686751255113,-1.02253685812285,-0.45017766436693535,-0.2811237165107833,-0.4912104980121901,-9.597136073510122e-14,-3.0271086501016057e-13,-0.01277900609915896,0.4317300404543491,0.8538863813583041,-0.388209922702582
TCIM,-0.8482659557383652,-1.3589353554748536,7.536859706878401e-15,-0.7056331791145428,-2.376527913361996,0.34037320391711523,-0.7346806902675507,0.1884233616837491,0.4905275426284297,-0.5947875279346125,-9.597136073510122e-14,-3.0271086501016057e-13,8.838970856681911e-14,-0.34183248708131486,0.09819305550023139,-0.5203315771061945
PRRC1,-0.3088317180535139,-1.3447307977522682,-0.07173684035429512,-1.5743802941206694e-13,0.6244012239799394,-0.04664652209562789,-0.7346806902675507,-0.7238638183886572,-0.7955578892702586,-0.2174712046457878,-9.597136073510122e-14,-3.0271086501016057e-13,0.32495164313577873,1.4631467438352344,0.8858170852678001,-0.24883922350938675
UBL3,-0.8482659557383652,-1.3253609463123794,-0.009588263881976585,-1.5743802941206694e-13,-1.4105435589822044,0.03259243042853286,-1.02253685812285,4.213423686728846e-14,-0.7955578892702586,-0.48381213873201706,-9.597136073510122e-14,-3.0271086501016057e-13,0.09979787697915361,-0.08397831123609355,0.9071042212074641,0.1231488256771763
